Ops,Reseller,Trusted peer,Domain,Subscriber,Destination,Region,Description,Incr,Min Dur,Max Dur,Max Price
2,0,,,,1473536,,GRENADA DIGICEL CELL,0,0,0,
2,0,,,,1473537,,GRENADA DIGICEL CELL,0,0,0,
2,0,,,,1473538,,GRENADA CELL,0,0,0,
2,0,,,,1506,,CANADA,0,0,0,
2,0,,,,1506131,,CANADA,0,0,0,
2,0,,,,1514,,CANADA MONTREAL,0,0,0,
2,0,,,,1514131,,CANADA,0,0,0,
2,0,,,,1519,,CANADA ONTARIO SOUTHERN,0,0,0,
2,0,,,,1519131,,CANADA,0,0,0,
2,0,,,,1519225,,CANADA 519,0,0,0,
2,0,,,,1519229,,CANADA 519,0,0,0,
2,0,,,,1519233,,CANADA 519,0,0,0,
2,0,,,,1519236,,CANADA 519,0,0,0,
2,0,,,,1519237,,CANADA 519,0,0,0,
2,0,,,,1519238,,CANADA 519,0,0,0,
2,0,,,,1519243,,CANADA 519,0,0,0,
2,0,,,,1519263,,CANADA 519,0,0,0,
2,0,,,,1519296,,CANADA 519,0,0,0,
2,0,,,,1519327,,CANADA 519,0,0,0,
2,0,,,,1519335,,CANADA 519,0,0,0,
2,0,,,,1519349,,CANADA 519,0,0,0,
2,0,,,,1519353,,CANADA 519,0,0,0,
2,0,,,,1519361,,CANADA 519,0,0,0,
2,0,,,,1519367,,CANADA 519,0,0,0,
2,0,,,,1519368,,CANADA 519,0,0,0,
2,0,,,,1519385,,CANADA 519,0,0,0,
2,0,,,,1519386,,CANADA 519,0,0,0,
2,0,,,,1519389,,CANADA 519,0,0,0,
2,0,,,,1519392,,CANADA 519,0,0,0,
2,0,,,,1519393,,CANADA 519,0,0,0,
2,0,,,,1519395,,CANADA 519,0,0,0,
2,0,,,,1519396,,CANADA 519,0,0,0,
2,0,,,,1519424,,CANADA 519,0,0,0,
2,0,,,,1519456,,CANADA 519,0,0,0,
2,0,,,,1519468,,CANADA 519,0,0,0,
2,0,,,,1519522,,CANADA 519,0,0,0,
2,0,,,,1519529,,CANADA 519,0,0,0,
2,0,,,,1519565,,CANADA 519,0,0,0,
2,0,,,,1519592,,CANADA 519,0,0,0,
2,0,,,,1519595,,CANADA 519,0,0,0,
2,0,,,,1519596,,CANADA 519,0,0,0,
2,0,,,,1519665,,CANADA 519,0,0,0,
2,0,,,,1519706,,CANADA 519,0,0,0,
2,0,,,,1519708,,CANADA 519,0,0,0,
2,0,,,,1519765,,CANADA 519,0,0,0,
2,0,,,,1519773,,CANADA 519,0,0,0,
2,0,,,,1519779,,CANADA 519,0,0,0,
2,0,,,,1519786,,CANADA 519,0,0,0,
2,0,,,,1519793,,CANADA 519,0,0,0,
2,0,,,,1519795,,CANADA 519,0,0,0,
2,0,,,,1519799,,CANADA 519,0,0,0,
2,0,,,,1519828,,CANADA 519,0,0,0,
2,0,,,,1519832,,CANADA 519,0,0,0,
2,0,,,,1519839,,CANADA 519,0,0,0,
2,0,,,,1519844,,CANADA 519,0,0,0,
2,0,,,,1519847,,CANADA 519,0,0,0,
2,0,,,,1519849,,CANADA 519,0,0,0,
2,0,,,,1519866,,CANADA 519,0,0,0,
2,0,,,,1519874,,CANADA 519,0,0,0,
2,0,,,,1519899,,CANADA 519,0,0,0,
2,0,,,,1581,,CANADA,0,0,0,
2,0,,,,1587,,CANADA,0,0,0,
2,0,,,,1600,,CANADA,0,0,0,
2,0,,,,1600200,,CANADA,0,0,0,
2,0,,,,1604,,CANADA BRITISH COLUMBIA LOWER MAINLAND,0,0,0,
2,0,,,,1604131,,CANADA,0,0,0,
2,0,,,,1613,,CANADA ONTARIO EASTERN,0,0,0,
2,0,,,,1613131,,CANADA,0,0,0,
2,0,,,,1613273,,CANADA 613,0,0,0,
2,0,,,,1613279,,CANADA 613,0,0,0,
2,0,,,,1613375,,CANADA 613,0,0,0,
2,0,,,,1613538,,CANADA 613,0,0,0,
2,0,,,,1613582,,CANADA 613,0,0,0,
2,0,,,,1613587,,CANADA 613,0,0,0,
2,0,,,,1613638,,CANADA 613,0,0,0,
2,0,,,,1613659,,CANADA 613,0,0,0,
2,0,,,,1647,,CANADA TORONTO 01,0,0,0,
2,0,,,,1647131,,CANADA,0,0,0,
2,0,,,,1649,,TURKS AND CAICOS,0,0,0,
2,0,,,,1649231,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649232,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649241,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649242,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649243,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649244,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649245,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649246,,TURKS AND CAICOS CELL,0,0,0,
2,0,,,,1649247,,TURKS AND CAICOS CELL,0,0,0,
2,0,,,,16493,,TURKS AND CAICOS CELL DIGICEL,0,0,0,
2,0,,,,1649331,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649332,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649333,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649341,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649342,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649343,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649344,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649345,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649346,,TURKS AND CAICOS DIGICEL CELL,0,0,0,
2,0,,,,1649431,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649432,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649441,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1649442,,TURKS AND CAICOS CELL CANDW,0,0,0,
2,0,,,,1664,,MONTSERRAT,0,0,0,
2,0,,,,1670,,MARIANA IS,0,0,0,
2,0,,,,1671,,GUAM,0,0,0,
2,0,,,,1684,,AMERICAN SAMOA,0,0,0,
2,0,,,,16842,,AMERICAN SAMOA CELL,0,0,0,
2,0,,,,168473,,AMERICAN SAMOA CELL,0,0,0,
2,0,,,,1705,,CANADA,0,0,0,
2,0,,,,1705131,,CANADA,0,0,0,
2,0,,,,1705232,,CANADA 705,0,0,0,
2,0,,,,1705235,,CANADA 705,0,0,0,
2,0,,,,1705236,,CANADA 705,0,0,0,
2,0,,,,1705237,,CANADA 705,0,0,0,
2,0,,,,1705258,,CANADA 705,0,0,0,
2,0,,,,1705262,,CANADA 705,0,0,0,
2,0,,,,1705264,,CANADA 705,0,0,0,
2,0,,,,1705266,,CANADA 705,0,0,0,
2,0,,,,1705267,,CANADA 705,0,0,0,
2,0,,,,1705268,,CANADA 705,0,0,0,
2,0,,,,1705271,,CANADA 705,0,0,0,
2,0,,,,1705272,,CANADA 705,0,0,0,
2,0,,,,1705273,,CANADA 705,0,0,0,
2,0,,,,1705295,,CANADA 705,0,0,0,
2,0,,,,1705334,,CANADA 705,0,0,0,
2,0,,,,1705335,,CANADA 705,0,0,0,
2,0,,,,1705336,,CANADA 705,0,0,0,
2,0,,,,1705337,,CANADA 705,0,0,0,
2,0,,,,1705338,,CANADA 705,0,0,0,
2,0,,,,1705339,,CANADA 705,0,0,0,
2,0,,,,1705347,,CANADA 705,0,0,0,
2,0,,,,1705360,,CANADA 705,0,0,0,
2,0,,,,1705362,,CANADA 705,0,0,0,
2,0,,,,1705363,,CANADA 705,0,0,0,
2,0,,,,1705364,,CANADA 705,0,0,0,
2,0,,,,1705365,,CANADA 705,0,0,0,
2,0,,,,1705367,,CANADA 705,0,0,0,
2,0,,,,1705369,,CANADA 705,0,0,0,
2,0,,,,1705372,,CANADA 705,0,0,0,
2,0,,,,1705374,,CANADA 705,0,0,0,
2,0,,,,1705377,,CANADA 705,0,0,0,
2,0,,,,1705399,,CANADA 705,0,0,0,
2,0,,,,1705463,,CANADA 705,0,0,0,
2,0,,,,1705465,,CANADA 705,0,0,0,
2,0,,,,1705544,,CANADA 705,0,0,0,
2,0,,,,1705557,,CANADA 705,0,0,0,
2,0,,,,1705563,,CANADA 705,0,0,0,
2,0,,,,1705565,,CANADA 705,0,0,0,
2,0,,,,1705567,,CANADA 705,0,0,0,
2,0,,,,1705568,,CANADA 705,0,0,0,
2,0,,,,1705569,,CANADA 705,0,0,0,
2,0,,,,1705624,,CANADA 705,0,0,0,
2,0,,,,1705634,,CANADA 705,0,0,0,
2,0,,,,1705642,,CANADA 705,0,0,0,
2,0,,,,1705643,,CANADA 705,0,0,0,
2,0,,,,1705647,,CANADA 705,0,0,0,
2,0,,,,1705648,,CANADA 705,0,0,0,
2,0,,,,1705658,,CANADA 705,0,0,0,
2,0,,,,1705668,,CANADA 705,0,0,0,
2,0,,,,1705672,,CANADA 705,0,0,0,
2,0,,,,1705676,,CANADA 705,0,0,0,
2,0,,,,1705678,,CANADA 705,0,0,0,
2,0,,,,1705679,,CANADA 705,0,0,0,
2,0,,,,1705686,,CANADA 705,0,0,0,
2,0,,,,1705859,,CANADA 705,0,0,0,
2,0,,,,1705892,,CANADA 705,0,0,0,
2,0,,,,1705932,,CANADA 705,0,0,0,
2,0,,,,1705944,,CANADA 705,0,0,0,
2,0,,,,1705948,,CANADA 705,0,0,0,
2,0,,,,1709,,CANADA,0,0,0,
2,0,,,,1709131,,CANADA,0,0,0,
2,0,,,,1758,,ST LUCIA,0,0,0,
2,0,,,,1758284,,ST LUCIA CELL,0,0,0,
2,0,,,,1758285,,ST LUCIA CELL,0,0,0,
2,0,,,,1758286,,ST LUCIA CELL,0,0,0,
2,0,,,,1758287,,ST LUCIA CELL,0,0,0,
2,0,,,,1758384,,ST LUCIA CELL,0,0,0,
2,0,,,,1758460,,ST LUCIA CELL,0,0,0,
2,0,,,,1758461,,ST LUCIA CELL,0,0,0,
2,0,,,,1758481,,ST LUCIA CELL OTHER,0,0,0,
2,0,,,,1758482,,ST LUCIA CELL OTHER,0,0,0,
2,0,,,,1758484,,ST LUCIA CELL,0,0,0,
2,0,,,,1758485,,ST LUCIA CELL,0,0,0,
2,0,,,,1758486,,ST LUCIA CELL,0,0,0,
2,0,,,,1758487,,ST LUCIA CELL,0,0,0,
2,0,,,,1758488,,ST LUCIA CELL,0,0,0,
2,0,,,,1758489,,ST LUCIA CELL,0,0,0,
2,0,,,,1758518,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758519,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758520,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758584,,ST LUCIA CELL,0,0,0,
2,0,,,,1758638,,ST LUCIA CELL OTHER,0,0,0,
2,0,,,,1758712,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758713,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758714,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758715,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758716,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758717,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758718,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758719,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758720,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758721,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758722,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758723,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758724,,ST LUCIA DIGICEL CELL,0,0,0,
2,0,,,,1758784,,ST LUCIA CELL OTHER,0,0,0,
2,0,,,,1758785,,ST LUCIA CELL OTHER,0,0,0,
2,0,,,,1767,,DOMINICA,0,0,0,
2,0,,,,1767225,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767235,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767245,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767265,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767266,,DOMINICA CELL,0,0,0,
2,0,,,,1767275,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767276,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767277,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767285,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767295,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767315,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767316,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767317,,DOMINICA CELL OTHER,0,0,0,
2,0,,,,1767611,,DOMINICA CELL DIGICEL,0,0,0,
2,0,,,,1767612,,DOMINICA CELL DIGICEL,0,0,0,
2,0,,,,1767613,,DOMINICA CELL DIGICEL,0,0,0,
2,0,,,,1767614,,DOMINICA CELL DIGICEL,0,0,0,
2,0,,,,1767615,,DOMINICA CELL DIGICEL,0,0,0,
2,0,,,,1767616,,DOMINICA CELL DIGICEL,0,0,0,
2,0,,,,1778,,CANADA BRITISH COLUMBIA MAINLAND,0,0,0,
2,0,,,,1778131,,CANADA,0,0,0,
2,0,,,,1780,,CANADA ALBERTA NORTHERN,0,0,0,
2,0,,,,1780131,,CANADA,0,0,0,
2,0,,,,1784,,ST VINCENT AND GRENADINES,0,0,0,
2,0,,,,1784430,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784431,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784432,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784433,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784434,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784435,,ST VINCENT AND GRENADINES CELL DIGICEL,0,0,0,
2,0,,,,1784454,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784455,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784491,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784492,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784493,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784494,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784495,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784496,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784497,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784498,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1784526,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,178452617,,ST VINCENT CELL MicroBlock 78452617,0,0,0,
2,0,,,,1784527,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784528,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784529,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784530,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784531,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784532,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784533,,ST VINCENT AND GRENADINES DIGICEL CELL,0,0,0,
2,0,,,,1784593,,ST VINCENT AND GRENADINES CELL,0,0,0,
2,0,,,,1787,,USA PUERTO RICO,6,6,0,
2,0,,,,1800,,USA TOLL FREE,6,6,0,
2,0,,,,1807,,CANADA,0,0,0,
2,0,,,,1807131,,CANADA,0,0,0,
2,0,,,,1807221,,CANADA 807,0,0,0,
2,0,,,,1807223,,CANADA 807,0,0,0,
2,0,,,,1807251,,CANADA 807,0,0,0,
2,0,,,,1807310,,CANADA 807,0,0,0,
2,0,,,,1807343,,CANADA 807,0,0,0,
2,0,,,,1807344,,CANADA 807,0,0,0,
2,0,,,,1807345,,CANADA 807,0,0,0,
2,0,,,,1807346,,CANADA 807,0,0,0,
2,0,,,,1807465,,CANADA 807,0,0,0,
2,0,,,,1807466,,CANADA 807,0,0,0,
2,0,,,,1807467,,CANADA 807,0,0,0,
2,0,,,,1807468,,CANADA 807,0,0,0,
2,0,,,,1807472,,CANADA 807,0,0,0,
2,0,,,,1807473,,CANADA 807,0,0,0,
2,0,,,,1807474,,CANADA 807,0,0,0,
2,0,,,,1807475,,CANADA 807,0,0,0,
2,0,,,,1807476,,CANADA 807,0,0,0,
2,0,,,,1807547,,CANADA 807,0,0,0,
2,0,,,,1807577,,CANADA 807,0,0,0,
2,0,,,,1807621,,CANADA 807,0,0,0,
2,0,,,,1807622,,CANADA 807,0,0,0,
2,0,,,,1807623,,CANADA 807,0,0,0,
2,0,,,,1807624,,CANADA 807,0,0,0,
2,0,,,,1807625,,CANADA 807,0,0,0,
2,0,,,,1807626,,CANADA 807,0,0,0,
2,0,,,,1807627,,CANADA 807,0,0,0,
2,0,,,,1807628,,CANADA 807,0,0,0,
2,0,,,,1807629,,CANADA 807,0,0,0,
2,0,,,,1807683,,CANADA 807,0,0,0,
2,0,,,,1807684,,CANADA 807,0,0,0,
2,0,,,,1807708,,CANADA 807,0,0,0,
2,0,,,,1807766,,CANADA 807,0,0,0,
2,0,,,,1807767,,CANADA 807,0,0,0,
2,0,,,,1807768,,CANADA 807,0,0,0,
2,0,,,,1807935,,CANADA 807,0,0,0,
2,0,,,,1807939,,CANADA 807,0,0,0,
2,0,,,,1807957,,CANADA 807,0,0,0,
2,0,,,,1807983,,CANADA 807,0,0,0,
2,0,,,,1808,,USA OFFSHORE,6,6,0,
2,0,,,,1809,,DOMINICAN REP,0,0,0,
2,0,,,,1809201,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809202,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809203,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809204,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809205,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809206,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809207,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809208,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809209,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809210,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809212,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809213,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809214,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809215,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809216,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809217,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809218,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809219,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809220,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809221,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809222,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,18092223,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092224,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092225,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809223,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809224,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809225,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809226,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809227,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809228,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809229,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809230,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809231,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809232,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809233,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809234,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809235,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809236,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809237,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809238,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809239,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809240,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809241,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809242,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809243,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809244,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809245,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809247,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,18092480,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092482,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092484,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092485,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092486,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092487,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092488,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809249,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809250,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809251,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809252,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809253,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809254,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809255,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809256,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809257,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809258,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809259,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809260,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809262,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809263,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809264,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092651,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092652,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092653,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092654,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092655,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092656,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092657,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092658,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,18092659,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809266,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809267,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809268,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809269,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809270,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809271,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809272,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809273,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809274,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809275,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809276,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809280,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809281,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809282,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809283,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809284,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809285,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809286,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809287,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809289,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809292,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809293,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809295,,DOMINICAN REP SANTIAGO,0,0,0,
2,0,,,,1809297,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809298,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809299,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809301,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809302,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809303,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809304,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809305,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809306,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809307,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809308,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809309,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809310,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809312,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809313,,DOMINICAN REP CELL VERIZON,0,0,0,
2,0,,,,1809314,,DOMINICAN REP SANTO DOMINGO,0,0,0,
2,0,,,,1809315,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809316,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809317,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809318,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809319,,DOMINICAN REP CELL CENTENNIAL,0,0,0,
2,0,,,,1809321,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809322,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809323,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809324,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809325,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809326,,DOMINICAN REP CELL TRICOM,0,0,0,
2,0,,,,1809327,,DOMINICAN REP CELL TRICOM,0,0,0,
